reviewId,userName,review_text,rating,thumbsUpCount,date,bank_name,source,cleaned_text,is_transfer_issue,has_feature_request,is_technical_complaint,identified_theme,sentiment_score,sentiment_label
gp_rev_cbe_10144,user_ethiopia_153,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,19,2025-01-09,CBE,Google Play,smooth transactions i highly recommend adding a fingerprint scanner feature,False,True,False,Mobile App Feature Request,0.4201,Positive
gp_rev_cbe_10145,user_ethiopia_130,Extremely slow loading times when making instant payments to other banks.,1,9,2025-06-08,CBE,Google Play,extremely slow loading times when making instant payments to other banks,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_cbe_10146,user_ethiopia_351,The app is so slow during transfers. It takes forever to load my account balance.,2,8,2025-11-06,CBE,Google Play,the app is so slow during transfers it takes forever to load my account balance,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_cbe_10147,user_ethiopia_848,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,4,2026-03-12,CBE,Google Play,the system fails to send the otp code i cannot access my wallet or complete transactions,False,False,True,Authentication & Server Bugs,-0.4215,Negative
gp_rev_cbe_10148,user_ethiopia_864,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,7,2024-12-29,CBE,Google Play,smooth transactions i highly recommend adding a fingerprint scanner feature,False,True,False,Mobile App Feature Request,0.4201,Positive
gp_rev_cbe_10149,user_ethiopia_296,The interface hangs on the processing screen when checking my balance. Please optimize.,2,5,2026-01-04,CBE,Google Play,the interface hangs on the processing screen when checking my balance please optimize,True,False,False,Performance & Transfer Delays,0.6705,Positive
gp_rev_cbe_10150,user_ethiopia_742,Very dependable mobile banking system for daily financial operations.,5,13,2024-07-12,CBE,Google Play,very dependable mobile banking system for daily financial operations,False,False,False,General Account Management,0.0,Neutral
gp_rev_cbe_10151,user_ethiopia_730,Very dependable mobile banking system for daily financial operations.,5,0,2025-10-31,CBE,Google Play,very dependable mobile banking system for daily financial operations,False,False,False,General Account Management,0.0,Neutral
gp_rev_cbe_10152,user_ethiopia_901,I keep getting a login error and the application crashes repeatedly on launch.,1,8,2025-04-16,CBE,Google Play,i keep getting a login error and the application crashes repeatedly on launch,False,False,True,Authentication & Server Bugs,-0.4019,Negative
gp_rev_cbe_10153,user_ethiopia_867,The app is so slow during transfers. It takes forever to load my account balance.,2,15,2025-01-30,CBE,Google Play,the app is so slow during transfers it takes forever to load my account balance,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_cbe_10154,user_ethiopia_807,Extremely slow loading times when making instant payments to other banks.,1,24,2025-07-24,CBE,Google Play,extremely slow loading times when making instant payments to other banks,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_cbe_10155,user_ethiopia_452,The interface hangs on the processing screen when checking my balance. Please optimize.,2,19,2026-03-26,CBE,Google Play,the interface hangs on the processing screen when checking my balance please optimize,True,False,False,Performance & Transfer Delays,0.6705,Positive
gp_rev_cbe_10156,user_ethiopia_680,Great interface! Please add fingerprint login or biometric support for security.,4,1,2024-10-29,CBE,Google Play,great interface please add fingerprint login or biometric support for security,False,True,True,Mobile App Feature Request,0.8955,Positive
gp_rev_cbe_10157,user_ethiopia_865,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,23,2025-07-10,CBE,Google Play,smooth transactions i highly recommend adding a fingerprint scanner feature,False,True,False,Mobile App Feature Request,0.4201,Positive
gp_rev_cbe_10158,user_ethiopia_812,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,17,2026-01-14,CBE,Google Play,smooth transactions i highly recommend adding a fingerprint scanner feature,False,True,False,Mobile App Feature Request,0.4201,Positive
gp_rev_cbe_10159,user_ethiopia_768,The interface hangs on the processing screen when checking my balance. Please optimize.,2,10,2026-02-24,CBE,Google Play,the interface hangs on the processing screen when checking my balance please optimize,True,False,False,Performance & Transfer Delays,0.6705,Positive
gp_rev_cbe_10160,user_ethiopia_768,Very dependable mobile banking system for daily financial operations.,5,5,2025-03-20,CBE,Google Play,very dependable mobile banking system for daily financial operations,False,False,False,General Account Management,0.0,Neutral
gp_rev_cbe_10161,user_ethiopia_627,The interface hangs on the processing screen when checking my balance. Please optimize.,2,6,2025-12-31,CBE,Google Play,the interface hangs on the processing screen when checking my balance please optimize,True,False,False,Performance & Transfer Delays,0.6705,Positive
gp_rev_cbe_10162,user_ethiopia_896,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,8,2025-04-01,CBE,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_cbe_10163,user_ethiopia_417,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,8,2025-03-27,CBE,Google Play,smooth transactions i highly recommend adding a fingerprint scanner feature,False,True,False,Mobile App Feature Request,0.4201,Positive
gp_rev_cbe_10164,user_ethiopia_143,Very dependable mobile banking system for daily financial operations.,5,1,2025-05-31,CBE,Google Play,very dependable mobile banking system for daily financial operations,False,False,False,General Account Management,0.0,Neutral
gp_rev_cbe_10165,user_ethiopia_333,Great interface! Please add fingerprint login or biometric support for security.,4,17,2024-11-18,CBE,Google Play,great interface please add fingerprint login or biometric support for security,False,True,True,Mobile App Feature Request,0.8955,Positive
gp_rev_cbe_10166,user_ethiopia_620,Very dependable mobile banking system for daily financial operations.,5,12,2024-10-28,CBE,Google Play,very dependable mobile banking system for daily financial operations,False,False,False,General Account Management,0.0,Neutral
gp_rev_cbe_10167,user_ethiopia_136,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,6,2025-07-15,CBE,Google Play,the system fails to send the otp code i cannot access my wallet or complete transactions,False,False,True,Authentication & Server Bugs,-0.4215,Negative
gp_rev_cbe_10168,user_ethiopia_577,Great interface! Please add fingerprint login or biometric support for security.,4,8,2025-11-12,CBE,Google Play,great interface please add fingerprint login or biometric support for security,False,True,True,Mobile App Feature Request,0.8955,Positive
gp_rev_cbe_10169,user_ethiopia_851,"Excellent update, transfers are fast and easy to navigate.",5,13,2026-02-06,CBE,Google Play,excellent update transfers are fast and easy to navigate,True,False,False,General Account Management,0.765,Positive
gp_rev_cbe_10170,user_ethiopia_963,Constant server communication timeout errors. Fix the customer support line.,1,14,2024-09-24,CBE,Google Play,constant server communication timeout errors fix the customer support line,False,False,True,Authentication & Server Bugs,0.0772,Positive
gp_rev_cbe_10171,user_ethiopia_421,"Excellent update, transfers are fast and easy to navigate.",5,24,2025-09-06,CBE,Google Play,excellent update transfers are fast and easy to navigate,True,False,False,General Account Management,0.765,Positive
gp_rev_cbe_10172,user_ethiopia_172,"Excellent update, transfers are fast and easy to navigate.",5,9,2025-05-03,CBE,Google Play,excellent update transfers are fast and easy to navigate,True,False,False,General Account Management,0.765,Positive
gp_rev_cbe_10173,user_ethiopia_888,The app is so slow during transfers. It takes forever to load my account balance.,2,14,2024-07-19,CBE,Google Play,the app is so slow during transfers it takes forever to load my account balance,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_cbe_10174,user_ethiopia_474,Constant server communication timeout errors. Fix the customer support line.,1,4,2025-05-27,CBE,Google Play,constant server communication timeout errors fix the customer support line,False,False,True,Authentication & Server Bugs,0.0772,Positive
gp_rev_cbe_10175,user_ethiopia_686,Extremely slow loading times when making instant payments to other banks.,1,2,2025-10-06,CBE,Google Play,extremely slow loading times when making instant payments to other banks,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_cbe_10176,user_ethiopia_645,I keep getting a login error and the application crashes repeatedly on launch.,1,1,2025-05-10,CBE,Google Play,i keep getting a login error and the application crashes repeatedly on launch,False,False,True,Authentication & Server Bugs,-0.4019,Negative
gp_rev_cbe_10177,user_ethiopia_221,"Excellent update, transfers are fast and easy to navigate.",5,21,2026-03-22,CBE,Google Play,excellent update transfers are fast and easy to navigate,True,False,False,General Account Management,0.765,Positive
gp_rev_cbe_10178,user_ethiopia_870,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,22,2025-03-26,CBE,Google Play,smooth transactions i highly recommend adding a fingerprint scanner feature,False,True,False,Mobile App Feature Request,0.4201,Positive
gp_rev_cbe_10179,user_ethiopia_793,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,20,2025-04-04,CBE,Google Play,smooth transactions i highly recommend adding a fingerprint scanner feature,False,True,False,Mobile App Feature Request,0.4201,Positive
gp_rev_cbe_10180,user_ethiopia_434,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,2,2025-06-05,CBE,Google Play,the system fails to send the otp code i cannot access my wallet or complete transactions,False,False,True,Authentication & Server Bugs,-0.4215,Negative
gp_rev_cbe_10181,user_ethiopia_182,Very dependable mobile banking system for daily financial operations.,5,21,2025-08-09,CBE,Google Play,very dependable mobile banking system for daily financial operations,False,False,False,General Account Management,0.0,Neutral
gp_rev_cbe_10182,user_ethiopia_294,Extremely slow loading times when making instant payments to other banks.,1,16,2026-04-24,CBE,Google Play,extremely slow loading times when making instant payments to other banks,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_cbe_10183,user_ethiopia_777,"Excellent update, transfers are fast and easy to navigate.",5,13,2024-10-18,CBE,Google Play,excellent update transfers are fast and easy to navigate,True,False,False,General Account Management,0.765,Positive
gp_rev_cbe_10184,user_ethiopia_931,The interface hangs on the processing screen when checking my balance. Please optimize.,2,16,2024-09-09,CBE,Google Play,the interface hangs on the processing screen when checking my balance please optimize,True,False,False,Performance & Transfer Delays,0.6705,Positive
gp_rev_cbe_10185,user_ethiopia_903,Great interface! Please add fingerprint login or biometric support for security.,4,24,2025-04-06,CBE,Google Play,great interface please add fingerprint login or biometric support for security,False,True,True,Mobile App Feature Request,0.8955,Positive
gp_rev_cbe_10186,user_ethiopia_400,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,1,2025-10-15,CBE,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_cbe_10187,user_ethiopia_148,I keep getting a login error and the application crashes repeatedly on launch.,1,6,2025-05-03,CBE,Google Play,i keep getting a login error and the application crashes repeatedly on launch,False,False,True,Authentication & Server Bugs,-0.4019,Negative
gp_rev_cbe_10188,user_ethiopia_128,I keep getting a login error and the application crashes repeatedly on launch.,1,11,2025-07-04,CBE,Google Play,i keep getting a login error and the application crashes repeatedly on launch,False,False,True,Authentication & Server Bugs,-0.4019,Negative
gp_rev_cbe_10189,user_ethiopia_178,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,25,2024-06-21,CBE,Google Play,smooth transactions i highly recommend adding a fingerprint scanner feature,False,True,False,Mobile App Feature Request,0.4201,Positive
gp_rev_cbe_10190,user_ethiopia_173,Great interface! Please add fingerprint login or biometric support for security.,4,23,2026-03-17,CBE,Google Play,great interface please add fingerprint login or biometric support for security,False,True,True,Mobile App Feature Request,0.8955,Positive
gp_rev_cbe_10191,user_ethiopia_865,Constant server communication timeout errors. Fix the customer support line.,1,12,2024-08-18,CBE,Google Play,constant server communication timeout errors fix the customer support line,False,False,True,Authentication & Server Bugs,0.0772,Positive
gp_rev_cbe_10192,user_ethiopia_290,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,12,2026-02-09,CBE,Google Play,smooth transactions i highly recommend adding a fingerprint scanner feature,False,True,False,Mobile App Feature Request,0.4201,Positive
gp_rev_cbe_10193,user_ethiopia_964,Constant server communication timeout errors. Fix the customer support line.,1,24,2025-02-09,CBE,Google Play,constant server communication timeout errors fix the customer support line,False,False,True,Authentication & Server Bugs,0.0772,Positive
gp_rev_cbe_10194,user_ethiopia_731,"Excellent update, transfers are fast and easy to navigate.",5,9,2025-02-27,CBE,Google Play,excellent update transfers are fast and easy to navigate,True,False,False,General Account Management,0.765,Positive
gp_rev_cbe_10195,user_ethiopia_265,"Excellent update, transfers are fast and easy to navigate.",5,16,2024-06-20,CBE,Google Play,excellent update transfers are fast and easy to navigate,True,False,False,General Account Management,0.765,Positive
gp_rev_cbe_10196,user_ethiopia_432,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,3,2025-08-24,CBE,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_cbe_10197,user_ethiopia_906,Constant server communication timeout errors. Fix the customer support line.,1,0,2026-04-05,CBE,Google Play,constant server communication timeout errors fix the customer support line,False,False,True,Authentication & Server Bugs,0.0772,Positive
gp_rev_cbe_10198,user_ethiopia_367,The interface hangs on the processing screen when checking my balance. Please optimize.,2,15,2025-08-01,CBE,Google Play,the interface hangs on the processing screen when checking my balance please optimize,True,False,False,Performance & Transfer Delays,0.6705,Positive
gp_rev_cbe_10199,user_ethiopia_701,"Excellent update, transfers are fast and easy to navigate.",5,16,2025-02-21,CBE,Google Play,excellent update transfers are fast and easy to navigate,True,False,False,General Account Management,0.765,Positive
gp_rev_cbe_10200,user_ethiopia_969,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,11,2025-10-25,CBE,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_cbe_10201,user_ethiopia_488,Extremely slow loading times when making instant payments to other banks.,1,21,2024-08-21,CBE,Google Play,extremely slow loading times when making instant payments to other banks,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_cbe_10202,user_ethiopia_627,I keep getting a login error and the application crashes repeatedly on launch.,1,23,2024-07-01,CBE,Google Play,i keep getting a login error and the application crashes repeatedly on launch,False,False,True,Authentication & Server Bugs,-0.4019,Negative
gp_rev_cbe_10203,user_ethiopia_627,"Excellent update, transfers are fast and easy to navigate.",5,18,2024-12-09,CBE,Google Play,excellent update transfers are fast and easy to navigate,True,False,False,General Account Management,0.765,Positive
gp_rev_cbe_10204,user_ethiopia_793,Constant server communication timeout errors. Fix the customer support line.,1,1,2026-01-31,CBE,Google Play,constant server communication timeout errors fix the customer support line,False,False,True,Authentication & Server Bugs,0.0772,Positive
gp_rev_cbe_10205,user_ethiopia_142,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,25,2026-03-02,CBE,Google Play,the system fails to send the otp code i cannot access my wallet or complete transactions,False,False,True,Authentication & Server Bugs,-0.4215,Negative
gp_rev_cbe_10206,user_ethiopia_534,Very dependable mobile banking system for daily financial operations.,5,22,2024-09-29,CBE,Google Play,very dependable mobile banking system for daily financial operations,False,False,False,General Account Management,0.0,Neutral
gp_rev_cbe_10207,user_ethiopia_310,I keep getting a login error and the application crashes repeatedly on launch.,1,4,2025-01-31,CBE,Google Play,i keep getting a login error and the application crashes repeatedly on launch,False,False,True,Authentication & Server Bugs,-0.4019,Negative
gp_rev_cbe_10208,user_ethiopia_817,"Excellent update, transfers are fast and easy to navigate.",5,4,2026-01-30,CBE,Google Play,excellent update transfers are fast and easy to navigate,True,False,False,General Account Management,0.765,Positive
gp_rev_cbe_10209,user_ethiopia_533,"Excellent update, transfers are fast and easy to navigate.",5,1,2025-09-30,CBE,Google Play,excellent update transfers are fast and easy to navigate,True,False,False,General Account Management,0.765,Positive
gp_rev_cbe_10210,user_ethiopia_324,The interface hangs on the processing screen when checking my balance. Please optimize.,2,16,2025-04-22,CBE,Google Play,the interface hangs on the processing screen when checking my balance please optimize,True,False,False,Performance & Transfer Delays,0.6705,Positive
gp_rev_cbe_10211,user_ethiopia_642,Constant server communication timeout errors. Fix the customer support line.,1,10,2024-12-29,CBE,Google Play,constant server communication timeout errors fix the customer support line,False,False,True,Authentication & Server Bugs,0.0772,Positive
gp_rev_cbe_10212,user_ethiopia_616,The interface hangs on the processing screen when checking my balance. Please optimize.,2,2,2025-07-09,CBE,Google Play,the interface hangs on the processing screen when checking my balance please optimize,True,False,False,Performance & Transfer Delays,0.6705,Positive
gp_rev_cbe_10213,user_ethiopia_874,Extremely slow loading times when making instant payments to other banks.,1,16,2025-08-20,CBE,Google Play,extremely slow loading times when making instant payments to other banks,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_cbe_10214,user_ethiopia_999,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,4,2025-08-22,CBE,Google Play,the system fails to send the otp code i cannot access my wallet or complete transactions,False,False,True,Authentication & Server Bugs,-0.4215,Negative
gp_rev_cbe_10215,user_ethiopia_537,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,8,2024-08-04,CBE,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_cbe_10216,user_ethiopia_674,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,21,2026-04-22,CBE,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_cbe_10217,user_ethiopia_725,Constant server communication timeout errors. Fix the customer support line.,1,5,2025-06-18,CBE,Google Play,constant server communication timeout errors fix the customer support line,False,False,True,Authentication & Server Bugs,0.0772,Positive
gp_rev_cbe_10218,user_ethiopia_402,Constant server communication timeout errors. Fix the customer support line.,1,18,2025-08-07,CBE,Google Play,constant server communication timeout errors fix the customer support line,False,False,True,Authentication & Server Bugs,0.0772,Positive
gp_rev_cbe_10219,user_ethiopia_850,The app is so slow during transfers. It takes forever to load my account balance.,2,7,2025-01-08,CBE,Google Play,the app is so slow during transfers it takes forever to load my account balance,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_cbe_10220,user_ethiopia_629,The interface hangs on the processing screen when checking my balance. Please optimize.,2,2,2025-03-01,CBE,Google Play,the interface hangs on the processing screen when checking my balance please optimize,True,False,False,Performance & Transfer Delays,0.6705,Positive
gp_rev_cbe_10221,user_ethiopia_372,I keep getting a login error and the application crashes repeatedly on launch.,1,19,2024-10-12,CBE,Google Play,i keep getting a login error and the application crashes repeatedly on launch,False,False,True,Authentication & Server Bugs,-0.4019,Negative
gp_rev_cbe_10222,user_ethiopia_848,Great interface! Please add fingerprint login or biometric support for security.,4,5,2025-09-05,CBE,Google Play,great interface please add fingerprint login or biometric support for security,False,True,True,Mobile App Feature Request,0.8955,Positive
gp_rev_cbe_10223,user_ethiopia_347,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,16,2025-02-07,CBE,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_cbe_10224,user_ethiopia_619,The app is so slow during transfers. It takes forever to load my account balance.,2,2,2025-07-19,CBE,Google Play,the app is so slow during transfers it takes forever to load my account balance,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_cbe_10225,user_ethiopia_544,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,20,2025-11-27,CBE,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_cbe_10226,user_ethiopia_947,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,21,2024-07-03,CBE,Google Play,the system fails to send the otp code i cannot access my wallet or complete transactions,False,False,True,Authentication & Server Bugs,-0.4215,Negative
gp_rev_cbe_10227,user_ethiopia_176,Great interface! Please add fingerprint login or biometric support for security.,4,8,2025-05-14,CBE,Google Play,great interface please add fingerprint login or biometric support for security,False,True,True,Mobile App Feature Request,0.8955,Positive
gp_rev_cbe_10228,user_ethiopia_996,I keep getting a login error and the application crashes repeatedly on launch.,1,12,2024-10-14,CBE,Google Play,i keep getting a login error and the application crashes repeatedly on launch,False,False,True,Authentication & Server Bugs,-0.4019,Negative
gp_rev_cbe_10229,user_ethiopia_722,"Excellent update, transfers are fast and easy to navigate.",5,14,2025-01-25,CBE,Google Play,excellent update transfers are fast and easy to navigate,True,False,False,General Account Management,0.765,Positive
gp_rev_cbe_10230,user_ethiopia_377,Great interface! Please add fingerprint login or biometric support for security.,4,9,2025-01-29,CBE,Google Play,great interface please add fingerprint login or biometric support for security,False,True,True,Mobile App Feature Request,0.8955,Positive
gp_rev_cbe_10231,user_ethiopia_852,Constant server communication timeout errors. Fix the customer support line.,1,4,2025-08-04,CBE,Google Play,constant server communication timeout errors fix the customer support line,False,False,True,Authentication & Server Bugs,0.0772,Positive
gp_rev_cbe_10232,user_ethiopia_948,Very dependable mobile banking system for daily financial operations.,5,7,2024-08-10,CBE,Google Play,very dependable mobile banking system for daily financial operations,False,False,False,General Account Management,0.0,Neutral
gp_rev_cbe_10233,user_ethiopia_908,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,25,2026-03-03,CBE,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_cbe_10234,user_ethiopia_680,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,21,2025-07-08,CBE,Google Play,smooth transactions i highly recommend adding a fingerprint scanner feature,False,True,False,Mobile App Feature Request,0.4201,Positive
gp_rev_cbe_10235,user_ethiopia_726,The interface hangs on the processing screen when checking my balance. Please optimize.,2,7,2024-09-28,CBE,Google Play,the interface hangs on the processing screen when checking my balance please optimize,True,False,False,Performance & Transfer Delays,0.6705,Positive
gp_rev_cbe_10236,user_ethiopia_326,"Excellent update, transfers are fast and easy to navigate.",5,20,2025-07-17,CBE,Google Play,excellent update transfers are fast and easy to navigate,True,False,False,General Account Management,0.765,Positive
gp_rev_cbe_10237,user_ethiopia_884,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,22,2026-01-28,CBE,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_cbe_10238,user_ethiopia_563,The app is so slow during transfers. It takes forever to load my account balance.,2,3,2025-04-09,CBE,Google Play,the app is so slow during transfers it takes forever to load my account balance,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_cbe_10239,user_ethiopia_161,Great interface! Please add fingerprint login or biometric support for security.,4,9,2026-05-03,CBE,Google Play,great interface please add fingerprint login or biometric support for security,False,True,True,Mobile App Feature Request,0.8955,Positive
gp_rev_cbe_10240,user_ethiopia_676,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,8,2025-06-19,CBE,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_cbe_10241,user_ethiopia_991,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,14,2024-10-25,CBE,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_cbe_10242,user_ethiopia_550,Very dependable mobile banking system for daily financial operations.,5,7,2024-08-05,CBE,Google Play,very dependable mobile banking system for daily financial operations,False,False,False,General Account Management,0.0,Neutral
gp_rev_cbe_10243,user_ethiopia_767,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,25,2025-11-01,CBE,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_cbe_10244,user_ethiopia_890,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,13,2025-02-09,CBE,Google Play,smooth transactions i highly recommend adding a fingerprint scanner feature,False,True,False,Mobile App Feature Request,0.4201,Positive
gp_rev_cbe_10245,user_ethiopia_793,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,7,2024-09-13,CBE,Google Play,smooth transactions i highly recommend adding a fingerprint scanner feature,False,True,False,Mobile App Feature Request,0.4201,Positive
gp_rev_cbe_10246,user_ethiopia_854,Constant server communication timeout errors. Fix the customer support line.,1,19,2024-10-03,CBE,Google Play,constant server communication timeout errors fix the customer support line,False,False,True,Authentication & Server Bugs,0.0772,Positive
gp_rev_cbe_10247,user_ethiopia_382,I keep getting a login error and the application crashes repeatedly on launch.,1,11,2026-01-12,CBE,Google Play,i keep getting a login error and the application crashes repeatedly on launch,False,False,True,Authentication & Server Bugs,-0.4019,Negative
gp_rev_cbe_10248,user_ethiopia_626,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,19,2025-04-24,CBE,Google Play,smooth transactions i highly recommend adding a fingerprint scanner feature,False,True,False,Mobile App Feature Request,0.4201,Positive
gp_rev_cbe_10249,user_ethiopia_456,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,17,2026-05-05,CBE,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_cbe_10250,user_ethiopia_606,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,13,2024-08-28,CBE,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_cbe_10251,user_ethiopia_993,Constant server communication timeout errors. Fix the customer support line.,1,1,2025-08-16,CBE,Google Play,constant server communication timeout errors fix the customer support line,False,False,True,Authentication & Server Bugs,0.0772,Positive
gp_rev_cbe_10252,user_ethiopia_954,Very dependable mobile banking system for daily financial operations.,5,24,2025-07-05,CBE,Google Play,very dependable mobile banking system for daily financial operations,False,False,False,General Account Management,0.0,Neutral
gp_rev_cbe_10253,user_ethiopia_744,Very dependable mobile banking system for daily financial operations.,5,5,2024-12-08,CBE,Google Play,very dependable mobile banking system for daily financial operations,False,False,False,General Account Management,0.0,Neutral
gp_rev_cbe_10254,user_ethiopia_607,I keep getting a login error and the application crashes repeatedly on launch.,1,8,2024-09-13,CBE,Google Play,i keep getting a login error and the application crashes repeatedly on launch,False,False,True,Authentication & Server Bugs,-0.4019,Negative
gp_rev_cbe_10255,user_ethiopia_631,The interface hangs on the processing screen when checking my balance. Please optimize.,2,7,2026-02-02,CBE,Google Play,the interface hangs on the processing screen when checking my balance please optimize,True,False,False,Performance & Transfer Delays,0.6705,Positive
gp_rev_cbe_10256,user_ethiopia_280,The interface hangs on the processing screen when checking my balance. Please optimize.,2,24,2026-04-04,CBE,Google Play,the interface hangs on the processing screen when checking my balance please optimize,True,False,False,Performance & Transfer Delays,0.6705,Positive
gp_rev_cbe_10257,user_ethiopia_767,The app is so slow during transfers. It takes forever to load my account balance.,2,22,2025-02-02,CBE,Google Play,the app is so slow during transfers it takes forever to load my account balance,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_cbe_10258,user_ethiopia_687,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,7,2024-07-22,CBE,Google Play,the system fails to send the otp code i cannot access my wallet or complete transactions,False,False,True,Authentication & Server Bugs,-0.4215,Negative
gp_rev_cbe_10259,user_ethiopia_971,Great interface! Please add fingerprint login or biometric support for security.,4,23,2024-08-07,CBE,Google Play,great interface please add fingerprint login or biometric support for security,False,True,True,Mobile App Feature Request,0.8955,Positive
gp_rev_cbe_10260,user_ethiopia_230,Very dependable mobile banking system for daily financial operations.,5,11,2025-10-04,CBE,Google Play,very dependable mobile banking system for daily financial operations,False,False,False,General Account Management,0.0,Neutral
gp_rev_cbe_10261,user_ethiopia_594,The app is so slow during transfers. It takes forever to load my account balance.,2,8,2026-01-30,CBE,Google Play,the app is so slow during transfers it takes forever to load my account balance,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_cbe_10262,user_ethiopia_692,"Excellent update, transfers are fast and easy to navigate.",5,4,2024-12-03,CBE,Google Play,excellent update transfers are fast and easy to navigate,True,False,False,General Account Management,0.765,Positive
gp_rev_cbe_10263,user_ethiopia_158,Extremely slow loading times when making instant payments to other banks.,1,11,2025-02-11,CBE,Google Play,extremely slow loading times when making instant payments to other banks,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_cbe_10264,user_ethiopia_257,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,17,2024-11-12,CBE,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
